index,case_id,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.className,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,eventType_concrete
301,44,2019-10-21 01:06:28.857,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Daniel,,,,,INPUT,text,SingleLine,,,,,,,,paste
301,44,2019-10-21 01:06:29.145,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Daniel,,,,,,,editField
302,44,2019-10-21 01:06:31.372,vleno,Excel,copyCell,,Brown,StudentRecords.xlsx,Sheet1,B45,,,,,Brown,,,,,,,copyCell
302,44,2019-10-21 01:06:32.937,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Brown,,,,,INPUT,text,SingleLine,Daniel ,,,,,,,paste
302,44,2019-10-21 01:06:33.177,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Daniel Brown,,,,,,,editField
303,44,2019-10-21 01:06:35.172,vleno,Excel,copyCell,,06/04/1994,StudentRecords.xlsx,Sheet1,C45,,,,,06/04/1994,,,,,,,copyCell
303,44,2019-10-21 01:06:36.571,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,06/04/1994,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
303,44,2019-10-21 01:06:40.116,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,06-04-1994,,,,,,,editField
304,44,2019-10-21 01:06:42.553,vleno,Excel,copyCell,,+61 022 022 1918,StudentRecords.xlsx,Sheet1,D45,,,,,+61 022 022 1918,,,,,,,copyCell
304,44,2019-10-21 01:06:44.401,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 022 022 1918,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
304,44,2019-10-21 01:06:49.170,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,022-022-1918,,,,,,,editField
305,44,2019-10-21 01:06:51.387,vleno,Excel,copyCell,,dbrown@gmail.com,StudentRecords.xlsx,Sheet1,E45,,,,,dbrown@gmail.com,,,,,,,copyCell
305,44,2019-10-21 01:06:53.066,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,dbrown@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
305,44,2019-10-21 01:06:53.338,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,dbrown@gmail.com,,,,,,,editField
306,44,2019-10-21 01:06:55.335,vleno,Excel,copyCell,,New Zealand,StudentRecords.xlsx,Sheet1,F45,,,,,New Zealand,,,,,,,copyCell
306,44,2019-10-21 01:06:56.972,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,New Zealand,,,,,INPUT,text,SingleLine1,,,,,,,,paste
306,44,2019-10-21 01:06:57.201,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,New Zealand,,,,,,,editField
307,44,2019-10-21 01:06:58.992,vleno,Excel,copyCell,,"17 Coode Road, West Melbourne, VIC 3003, Australia",StudentRecords.xlsx,Sheet1,G45,,,,,"17 Coode Road, West Melbourne, VIC 3003, Australia",,,,,,,copyCell
307,44,2019-10-21 01:07:00.601,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"17 Coode Road, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,paste
307,44,2019-10-21 01:07:03.914,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,17 Coode Road,,,,,,,editField
307,44,2019-10-21 01:07:04.145,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"17 Coode Road, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
307,44,2019-10-21 01:07:09.433,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,West Melbourne,,,,,,,editField
307,44,2019-10-21 01:07:10.065,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"17 Coode Road, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
307,44,2019-10-21 01:07:14.946,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
307,44,2019-10-21 01:07:15.809,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"17 Coode Road, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
307,44,2019-10-21 01:07:20.602,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3003,,,,,,,editField
307,44,2019-10-21 01:07:24.665,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,clickCheckbox
307,44,2019-10-21 01:07:24.666,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,editField
307,44,2019-10-21 01:07:25.224,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,clickButton[submit]
307,45,2019-10-21 01:07:29.034,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",clickLink
308,45,2019-10-21 01:07:33.445,vleno,Excel,copyCell,,Sofie,StudentRecords.xlsx,Sheet1,A46,,,,,Sofie,,,,,,,copyCell
308,45,2019-10-21 01:07:35.097,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Sofie,,,,,INPUT,text,SingleLine,,,,,,,,paste
308,45,2019-10-21 01:07:35.418,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Sofie,,,,,,,editField
309,45,2019-10-21 01:07:37.828,vleno,Excel,copyCell,,Kristensen,StudentRecords.xlsx,Sheet1,B46,,,,,Kristensen,,,,,,,copyCell
309,45,2019-10-21 01:07:39.618,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Kristensen,,,,,INPUT,text,SingleLine,Sofie ,,,,,,,paste
309,45,2019-10-21 01:07:39.841,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Sofie Kristensen,,,,,,,editField
310,45,2019-10-21 01:07:41.740,vleno,Excel,copyCell,,26/01/1996,StudentRecords.xlsx,Sheet1,C46,,,,,26/01/1996,,,,,,,copyCell
310,45,2019-10-21 01:07:43.426,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,26/01/1996,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
310,45,2019-10-21 01:07:46.828,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,26-01-1996,,,,,,,editField
311,45,2019-10-21 01:07:48.957,vleno,Excel,copyCell,,+61 911 540 5507,StudentRecords.xlsx,Sheet1,D46,,,,,+61 911 540 5507,,,,,,,copyCell
311,45,2019-10-21 01:07:50.537,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 911 540 5507,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
311,45,2019-10-21 01:07:55.225,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,911-540-5507,,,,,,,editField
312,45,2019-10-21 01:07:57.439,vleno,Excel,copyCell,,skristensen@gmail.com,StudentRecords.xlsx,Sheet1,E46,,,,,skristensen@gmail.com,,,,,,,copyCell
312,45,2019-10-21 01:07:58.841,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,skristensen@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
312,45,2019-10-21 01:07:59.162,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,skristensen@gmail.com,,,,,,,editField
313,45,2019-10-21 01:08:01.139,vleno,Excel,copyCell,,Norway,StudentRecords.xlsx,Sheet1,F46,,,,,Norway,,,,,,,copyCell
313,45,2019-10-21 01:08:02.605,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Norway,,,,,INPUT,text,SingleLine1,,,,,,,,paste
313,45,2019-10-21 01:08:02.866,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Norway,,,,,,,editField
314,45,2019-10-21 01:08:04.793,vleno,Excel,copyCell,,"5 Lincoln Mew, Kensington, VIC 3031, Australia",StudentRecords.xlsx,Sheet1,G46,,,,,"5 Lincoln Mew, Kensington, VIC 3031, Australia",,,,,,,copyCell
314,45,2019-10-21 01:08:06.314,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Lincoln Mew, Kensington, VIC 3031, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,paste
314,45,2019-10-21 01:08:09.809,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,5 Lincoln Mew,,,,,,,editField
314,45,2019-10-21 01:08:10.080,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Lincoln Mew, Kensington, VIC 3031, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
314,45,2019-10-21 01:08:15.089,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Kensington,,,,,,,editField
314,45,2019-10-21 01:08:15.984,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Lincoln Mew, Kensington, VIC 3031, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
314,45,2019-10-21 01:08:20.193,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
314,45,2019-10-21 01:08:21.000,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Lincoln Mew, Kensington, VIC 3031, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
314,45,2019-10-21 01:08:25.609,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3031,,,,,,,editField
314,45,2019-10-21 01:08:28.376,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,clickCheckbox
314,45,2019-10-21 01:08:28.378,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,editField
314,45,2019-10-21 01:08:28.911,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,clickButton[submit]
314,46,2019-10-21 01:08:32.618,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",clickLink
315,46,2019-10-21 01:08:36.505,vleno,Excel,copyCell,,Matias,StudentRecords.xlsx,Sheet1,A47,,,,,Matias,,,,,,,copyCell
315,46,2019-10-21 01:08:38.241,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Matias,,,,,INPUT,text,SingleLine,,,,,,,,paste
315,46,2019-10-21 01:08:38.513,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Matias,,,,,,,editField
316,46,2019-10-21 01:08:40.536,vleno,Excel,copyCell,,Svendsen,StudentRecords.xlsx,Sheet1,B47,,,,,Svendsen,,,,,,,copyCell
316,46,2019-10-21 01:08:42.177,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Svendsen,,,,,INPUT,text,SingleLine,Matias ,,,,,,,paste
316,46,2019-10-21 01:08:42.385,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Matias Svendsen,,,,,,,editField
317,46,2019-10-21 01:08:44.362,vleno,Excel,copyCell,,03/11/1994,StudentRecords.xlsx,Sheet1,C47,,,,,03/11/1994,,,,,,,copyCell
317,46,2019-10-21 01:08:46.233,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,03/11/1994,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
317,46,2019-10-21 01:08:49.551,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,03-11-1994,,,,,,,editField
318,46,2019-10-21 01:08:51.561,vleno,Excel,copyCell,,+61 956 045 0703,StudentRecords.xlsx,Sheet1,D47,,,,,+61 956 045 0703,,,,,,,copyCell
318,46,2019-10-21 01:08:53.601,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 956 045 0703,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
318,46,2019-10-21 01:08:58.874,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,956-045-0703,,,,,,,editField
319,46,2019-10-21 01:09:01.361,vleno,Excel,copyCell,,msvendsen@gmail.com,StudentRecords.xlsx,Sheet1,E47,,,,,msvendsen@gmail.com,,,,,,,copyCell
319,46,2019-10-21 01:09:03.778,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,msvendsen@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
319,46,2019-10-21 01:09:04.058,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,msvendsen@gmail.com,,,,,,,editField
320,46,2019-10-21 01:09:06.028,vleno,Excel,copyCell,,Norway,StudentRecords.xlsx,Sheet1,F47,,,,,Norway,,,,,,,copyCell
320,46,2019-10-21 01:09:07.745,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Norway,,,,,INPUT,text,SingleLine1,,,,,,,,paste
320,46,2019-10-21 01:09:08.041,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Norway,,,,,,,editField
321,46,2019-10-21 01:09:09.809,vleno,Excel,copyCell,,"301 Lonsdale Street, Melbourne, VIC 3004, Australia",StudentRecords.xlsx,Sheet1,G47,,,,,"301 Lonsdale Street, Melbourne, VIC 3004, Australia",,,,,,,copyCell
321,46,2019-10-21 01:09:11.209,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"301 Lonsdale Street, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,paste
321,46,2019-10-21 01:09:14.617,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,301 Lonsdale Street,,,,,,,editField
321,46,2019-10-21 01:09:14.857,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"301 Lonsdale Street, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
321,46,2019-10-21 01:09:20.369,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Melbourne,,,,,,,editField
321,46,2019-10-21 01:09:21.249,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"301 Lonsdale Street, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
321,46,2019-10-21 01:09:26.009,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
321,46,2019-10-21 01:09:26.849,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"301 Lonsdale Street, Melbourne, VIC 3004, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
321,46,2019-10-21 01:09:31.457,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3004,,,,,,,editField
321,46,2019-10-21 01:09:34.872,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,clickCheckbox
321,46,2019-10-21 01:09:34.874,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,editField
321,46,2019-10-21 01:09:35.392,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,clickButton[submit]
321,47,2019-10-21 01:09:39.170,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",clickLink
322,47,2019-10-21 01:09:44.017,vleno,Excel,copyCell,,Patricia,StudentRecords.xlsx,Sheet1,A48,,,,,Patricia,,,,,,,copyCell
322,47,2019-10-21 01:09:45.737,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Patricia,,,,,INPUT,text,SingleLine,,,,,,,,paste
322,47,2019-10-21 01:09:46.073,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Patricia,,,,,,,editField
323,47,2019-10-21 01:09:48.069,vleno,Excel,copyCell,,Pinneau,StudentRecords.xlsx,Sheet1,B48,,,,,Pinneau,,,,,,,copyCell
323,47,2019-10-21 01:09:49.891,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Pinneau,,,,,INPUT,text,SingleLine,Patricia ,,,,,,,paste
323,47,2019-10-21 01:09:50.193,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Patricia Pinneau,,,,,,,editField
324,47,2019-10-21 01:09:52.675,vleno,Excel,copyCell,,26/03/1998,StudentRecords.xlsx,Sheet1,C48,,,,,26/03/1998,,,,,,,copyCell
324,47,2019-10-21 01:09:54.257,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,26/03/1998,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
324,47,2019-10-21 01:09:57.791,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,26-03-1998,,,,,,,editField
325,47,2019-10-21 01:10:00.449,vleno,Excel,copyCell,,+61 042 912 9323,StudentRecords.xlsx,Sheet1,D48,,,,,+61 042 912 9323,,,,,,,copyCell
325,47,2019-10-21 01:10:02.697,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 042 912 9323,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
325,47,2019-10-21 01:10:07.585,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,042-912-9323,,,,,,,editField
326,47,2019-10-21 01:10:10.171,vleno,Excel,copyCell,,ppinneau@gmail.com,StudentRecords.xlsx,Sheet1,E48,,,,,ppinneau@gmail.com,,,,,,,copyCell
326,47,2019-10-21 01:10:11.705,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,ppinneau@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
326,47,2019-10-21 01:10:11.962,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,ppinneau@gmail.com,,,,,,,editField
327,47,2019-10-21 01:10:13.957,vleno,Excel,copyCell,,France,StudentRecords.xlsx,Sheet1,F48,,,,,France,,,,,,,copyCell
327,47,2019-10-21 01:10:15.505,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,France,,,,,INPUT,text,SingleLine1,,,,,,,,paste
327,47,2019-10-21 01:10:15.818,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,France,,,,,,,editField
328,47,2019-10-21 01:10:18.228,vleno,Excel,copyCell,,"143 Nicholson Street, Carlton, VIC 3067, Australia",StudentRecords.xlsx,Sheet1,G48,,,,,"143 Nicholson Street, Carlton, VIC 3067, Australia",,,,,,,copyCell
328,47,2019-10-21 01:10:19.953,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"143 Nicholson Street, Carlton, VIC 3067, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,paste
328,47,2019-10-21 01:10:23.033,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,143 Nicholson Street,,,,,,,editField
328,47,2019-10-21 01:10:23.321,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"143 Nicholson Street, Carlton, VIC 3067, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
328,47,2019-10-21 01:10:28.233,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Carlton,,,,,,,editField
328,47,2019-10-21 01:10:28.969,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"143 Nicholson Street, Carlton, VIC 3067, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
328,47,2019-10-21 01:10:33.617,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
328,47,2019-10-21 01:10:34.369,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"143 Nicholson Street, Carlton, VIC 3067, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
328,47,2019-10-21 01:10:39.218,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3067,,,,,,,editField
